年月日,平均気温(℃),最高気温(℃),最低気温(℃)
1975/1/27,7.3,9,5.9
1975/1/28,4.5,9.7,0.3
1975/1/29,3.4,7.3,-1
1975/1/30,5.3,8.4,3.3
1975/1/31,4.3,9,-0.8
1975/2/1,3.8,5.9,-0.3
1975/2/2,4.6,6,3.6
1975/2/3,5.6,7.8,2.7
1975/2/4,10.6,15.8,5.5
1975/2/5,9.6,13,6
1975/2/6,7.8,12.2,3.1
1975/2/7,11.5,16.6,7.7
1975/2/8,5.9,8.4,4.3
1975/2/9,5.3,9.6,1.8
1975/2/10,4.4,8.2,1.7
1975/2/11,3.8,7.9,1
1975/2/12,6,9.6,0.2
1975/2/13,6.8,12,1.7
1975/2/14,3.4,7.5,-0.1
1975/2/15,3,5.4,1.4
1975/2/16,2.8,6.5,-0.3
1975/2/17,2.1,5.3,0.5
1975/2/18,2.6,6.8,-0.3
1975/2/19,2.7,6.9,-1.4
1975/2/20,4.7,9.6,0.7
1975/2/21,1.6,4.7,-0.3
1975/2/22,1.5,4.8,-1
1975/2/23,2.6,6.9,-0.4
1975/2/24,4.2,8.1,-0.3
1975/2/25,8.7,17,1.8
1975/2/26,4.5,8,1
1975/2/27,3.6,5.8,-0.7
1975/2/28,4.7,9.2,1.7
1975/3/1,3.9,8,1.6
1975/3/2,4,8.6,-0.3
1975/3/3,7.4,12.9,1.2
1975/3/4,7.1,11.5,2.6
1975/3/5,7.2,11.2,5.6
1975/3/6,9.6,14.1,6.5
1975/3/7,6.6,10.2,3.5
1975/3/8,6.6,11.4,2.2
1975/3/9,9.5,14.1,2
1975/3/10,12.7,17,7.8
1975/3/11,9.1,12.8,5.9
1975/3/12,10.3,15.3,5.6
1975/3/13,8.1,11.9,4.9
1975/3/14,7.6,10.3,3.4
1975/3/15,8.8,11.7,7.2
1975/3/16,8.9,13.4,5.9
1975/3/17,8.7,13.5,3.2
1975/3/18,8.7,13.2,4.4
1975/3/19,8.9,13,2.6
1975/3/20,12.6,14.3,10
1975/3/21,9.2,11.5,7.7
1975/3/22,9.5,15.4,5.7
1975/3/23,9.2,13.8,4.9
1975/3/24,8.8,13.4,4.7
1975/3/25,5.3,9.3,1.6
1975/3/26,6.3,10.9,2.8
1975/3/27,8.4,13.5,3.4
1975/3/28,9.6,15.3,4.3
1975/3/29,10.2,15.8,4.3
1975/3/30,12.9,16.6,9.9
1975/3/31,10.3,15.5,5
1975/4/1,6.7,10.9,4.5
1975/4/2,7.1,12.3,3.4
1975/4/3,8.9,14.9,4.2
1975/4/4,9.5,15.2,3.1
1975/4/5,14.4,21.8,4.3
1975/4/6,16.3,21,12.9
1975/4/7,14,17.1,8.9
1975/4/8,16.9,21.3,14.2
1975/4/9,14.8,19.5,11.3
1975/4/10,15.3,21,9.9
1975/4/11,14,17.1,11.1
1975/4/12,14.5,20.2,8.7
1975/4/13,14,15.7,12.1
1975/4/14,14.9,18.3,13.1
1975/4/15,17,22.2,13.5
1975/4/16,16.8,20.4,11.4
1975/4/17,15.5,18,14.4
1975/4/18,14.8,18.5,11.2
1975/4/19,13.6,18.1,10
1975/4/20,13.7,15.6,10.6
1975/4/21,15,19.6,13
1975/4/22,13.7,17,11.1
1975/4/23,11.2,12.1,8.9
1975/4/24,13.7,17.6,11
1975/4/25,15.5,21.3,10.1
1975/4/26,17.3,22.7,10
1975/4/27,17.8,19.9,16.2
1975/4/28,18.1,19.5,15.7
1975/4/29,19.6,20.3,18.2
1975/4/30,18,21.8,14.7
1975/5/1,17.6,21,14
1975/5/2,19.7,24.1,15.9
1975/5/3,17,18.2,14.9
1975/5/4,18.2,20.2,16.4
1975/5/5,18.7,23,15.1
1975/5/6,15.7,19.6,13
1975/5/7,14.7,20,10.4
1975/5/8,17.2,22.5,9.1
1975/5/9,17.8,20,16.3
1975/5/10,18.1,23,15.2
1975/5/11,15.9,18,13.1
1975/5/12,17.8,23.8,11.4
1975/5/13,18.3,22.7,13.1
1975/5/14,18.6,22.1,17.4
1975/5/15,20.5,26.1,16.9
1975/5/16,20.5,23.5,18
1975/5/17,17.7,21.3,14.6
1975/5/18,17.4,22,12.3
1975/5/19,16.8,21,15.1
1975/5/20,16.5,19.6,13.9
1975/5/21,15.7,19.6,11.6
